file,time,date,hr_bpm,pace_sec_per_km,pace_min_per_km,grade_percent,distance_m,duration_s,num_points,fits_criteria
15164203410.fit.gz,2025-04-18 00:55:58.500,2025-04-18,133.816091954023,696.4980544747082,11.608300907911802,0.38910505836575876,257.0,179.0,87,False
15164203410.fit.gz,2025-04-18 00:58:58.500,2025-04-18,154.26111111111112,326.6423357664234,5.44403892944039,-0.5474452554744526,548.0,179.0,180,False
15164203410.fit.gz,2025-04-18 01:01:58.500,2025-04-18,148.75,428.22966507177034,7.137161084529506,-0.7177033492822966,418.0,179.0,144,False
15164203410.fit.gz,2025-04-18 01:04:58.500,2025-04-18,139.7596153846154,591.7355371900826,9.862258953168043,-1.322314049586777,302.5,179.0,104,False
15164203410.fit.gz,2025-04-18 01:13:58.500,2025-04-18,152.24444444444444,336.150234741784,5.602503912363066,-0.18779342723004694,532.5,179.0,180,False
15164203410.fit.gz,2025-04-18 01:16:58.500,2025-04-18,153.35555555555555,353.40572556762095,5.890095426127016,0.39486673247778875,506.5,179.0,180,False
15164203410.fit.gz,2025-04-18 01:19:58.500,2025-04-18,161.07777777777778,331.48148148148147,5.5246913580246915,-0.7407407407407407,540.0,179.0,180,False
15164203410.fit.gz,2025-04-18 01:22:58.500,2025-04-18,163.37777777777777,304.16312659303316,5.069385443217219,0.16992353440951571,588.5,179.0,180,False
15164203410.fit.gz,2025-04-18 01:25:58.500,2025-04-18,140.4436090225564,433.93939393939394,7.232323232323233,0.9696969696969697,412.5,179.0,133,False
15164203410.fit.gz,2025-04-18 01:28:58.500,2025-04-18,152.12777777777777,329.6500920810313,5.494168201350521,1.4732965009208103,543.0,179.0,180,False
15174066671.fit.gz,2025-04-18 23:50:24.500,2025-04-18,152.65359477124184,393.4065934065934,6.556776556776557,0.0,455.0,179.0,153,False
15174066671.fit.gz,2025-04-18 23:53:24.500,2025-04-18,158.2,340.3041825095057,5.671736375158429,-0.19011406844106463,526.0,179.0,180,False
15174066671.fit.gz,2025-04-18 23:56:24.500,2025-04-18,162.0,333.95522388059703,5.5659203980099505,0.373134328358209,536.0,179.0,180,False
15174066671.fit.gz,2025-04-18 23:59:24.500,2025-04-18,167.99444444444444,327.2394881170018,5.453991468616697,0.0,547.0,179.0,180,False
15174066671.fit.gz,2025-04-19 00:02:24.500,2025-04-19,162.97222222222223,349.2682926829268,5.821138211382114,0.3902439024390244,512.5,179.0,180,False
15174066671.fit.gz,2025-04-19 00:05:24.500,2025-04-19,157.33522727272728,382.07043756670225,6.367840626111704,0.0,468.5,179.0,176,False
15174066671.fit.gz,2025-04-19 00:08:24.500,2025-04-19,154.57777777777778,355.86481113320076,5.931080185553346,0.1988071570576541,503.0,179.0,180,False
15174066671.fit.gz,2025-04-19 00:11:24.500,2025-04-19,156.24444444444444,355.1587301587302,5.919312169312169,0.1984126984126984,504.0,179.0,180,False
15174066671.fit.gz,2025-04-19 00:14:24.500,2025-04-19,158.43333333333334,346.22823984526116,5.770470664087686,-0.19342359767891681,517.0,179.0,180,False
15174066671.fit.gz,2025-04-19 00:17:24.500,2025-04-19,159.54444444444445,341.27740705433746,5.687956784238958,-0.5719733079122974,524.5,179.0,180,False
15174066671.fit.gz,2025-04-19 00:20:24.500,2025-04-19,161.26666666666668,355.1587301587302,5.919312169312169,0.7936507936507936,504.0,179.0,180,False
15174066671.fit.gz,2025-04-19 00:23:24.500,2025-04-19,159.61111111111111,360.16096579476863,6.002682763246144,0.0,497.0,179.0,180,False
15174066671.fit.gz,2025-04-19 00:26:24.500,2025-04-19,160.14444444444445,349.2682926829268,5.821138211382114,0.0,512.5,179.0,180,False
15174066671.fit.gz,2025-04-19 00:29:24.500,2025-04-19,158.53333333333333,379.2372881355932,6.320621468926553,1.694915254237288,472.0,179.0,180,False
15174066671.fit.gz,2025-04-19 00:32:24.500,2025-04-19,149.63333333333333,360.16096579476863,6.002682763246144,-1.2072434607645874,497.0,179.0,180,False
15174066671.fit.gz,2025-04-19 00:35:24.500,2025-04-19,153.1611111111111,358.7174348697395,5.9786239144956586,0.20040080160320642,499.0,179.0,180,False
15174066671.fit.gz,2025-04-19 00:38:24.500,2025-04-19,153.70555555555555,364.93374108053007,6.082229018008834,0.2038735983690112,490.5,179.0,180,False
15174066671.fit.gz,2025-04-19 00:47:24.500,2025-04-19,152.36666666666667,366.0531697341513,6.100886162235855,0.0,489.0,179.0,180,False
15174066671.fit.gz,2025-04-19 00:50:24.500,2025-04-19,157.85555555555555,349.9511241446726,5.832518735744543,0.39100684261974583,511.5,179.0,180,False
15174066671.fit.gz,2025-04-19 00:53:24.500,2025-04-19,156.03333333333333,339.0151515151515,5.650252525252525,-0.5681818181818182,528.0,179.0,180,False
15174066671.fit.gz,2025-04-19 00:56:24.500,2025-04-19,160.59444444444443,324.56935630099724,5.409489271683287,0.0,551.5,179.0,180,False
15174066671.fit.gz,2025-04-19 00:59:24.500,2025-04-19,159.24444444444444,326.04735883424405,5.434122647237401,-0.546448087431694,549.0,179.0,180,False
15174066671.fit.gz,2025-04-19 01:02:24.500,2025-04-19,163.0888888888889,337.0998116760829,5.6183301946013815,0.9416195856873822,531.0,179.0,180,False
15174066671.fit.gz,2025-04-19 01:05:24.500,2025-04-19,161.50555555555556,339.9810066476733,5.666350110794555,0.3798670465337132,526.5,179.0,180,False
15174066671.fit.gz,2025-04-19 01:08:24.500,2025-04-19,160.7134831460674,333.3333333333333,5.555555555555555,0.186219739292365,537.0,179.0,178,False
15174066671.fit.gz,2025-04-19 01:11:24.500,2025-04-19,161.37222222222223,330.25830258302585,5.504305043050431,-0.18450184501845018,542.0,179.0,180,False
15174066671.fit.gz,2025-04-19 01:14:24.500,2025-04-19,152.82666666666665,415.31322505800466,6.921887084300078,0.0,431.0,179.0,150,False
15174066671.fit.gz,2025-04-19 01:17:24.500,2025-04-19,155.5888888888889,330.86876155268027,5.514479359211338,-0.18484288354898337,541.0,179.0,180,False
15174066671.fit.gz,2025-04-19 01:20:24.500,2025-04-19,161.08333333333334,319.0730837789661,5.317884729649435,0.0,561.0,179.0,180,False
15174066671.fit.gz,2025-04-19 01:23:24.500,2025-04-19,163.15,324.27536231884056,5.404589371980676,0.18115942028985507,552.0,179.0,180,False
15174066671.fit.gz,2025-04-19 01:26:24.500,2025-04-19,153.0,464.93506493506493,7.748917748917749,0.0,385.0,179.0,130,False
15174066671.fit.gz,2025-04-19 01:29:24.500,2025-04-19,146.4102564102564,509.97150997151,8.499525166191834,-0.2849002849002849,351.0,179.0,117,False
15174066671.fit.gz,2025-04-19 01:32:24.500,2025-04-19,156.76111111111112,338.3742911153119,5.639571518588531,0.1890359168241966,529.0,179.0,180,False
15174066671.fit.gz,2025-04-19 01:35:24.500,2025-04-19,156.5388888888889,337.73584905660374,5.628930817610063,-0.18867924528301888,530.0,179.0,180,False
15174066671.fit.gz,2025-04-19 01:38:24.500,2025-04-19,158.78333333333333,328.7419651056015,5.479032751760025,0.0,544.5,179.0,180,False
15174066671.fit.gz,2025-04-19 01:41:24.500,2025-04-19,162.75,333.95522388059703,5.5659203980099505,0.0,536.0,179.0,180,False
15184117542.fit.gz,2025-04-19 23:15:46.500,2025-04-19,132.84444444444443,383.29764453961457,6.388294075660243,-3.854389721627409,467.0,179.0,180,False
15184117542.fit.gz,2025-04-19 23:18:46.500,2025-04-19,143.25,346.56340755082283,5.776056792513714,-0.7744433688286544,516.5,179.0,180,False
15184117542.fit.gz,2025-04-19 23:21:46.500,2025-04-19,147.31666666666666,341.6030534351145,5.693384223918574,-0.19083969465648856,524.0,179.0,180,False
15184117542.fit.gz,2025-04-19 23:30:46.500,2025-04-19,158.23888888888888,394.70782800441015,6.578463800073503,3.3076074972436604,453.5,179.0,180,False
15184117542.fit.gz,2025-04-19 23:33:46.500,2025-04-19,151.53333333333333,339.33649289099526,5.655608214849921,-0.7582938388625592,527.5,179.0,180,False
15184117542.fit.gz,2025-04-19 23:36:46.500,2025-04-19,138.0888888888889,428.74251497005986,7.145708582834331,-3.3532934131736525,417.5,179.0,180,False
15184117542.fit.gz,2025-04-19 23:39:46.500,2025-04-19,153.10555555555555,362.3481781376518,6.039136302294197,0.6072874493927125,494.0,179.0,180,False
15184117542.fit.gz,2025-04-19 23:42:46.500,2025-04-19,152.13333333333333,358.7174348697395,5.9786239144956586,-0.40080160320641284,499.0,179.0,180,False
15184117542.fit.gz,2025-04-19 23:45:46.500,2025-04-19,143.10555555555555,519.5936139332365,8.659893565553942,2.0319303338171264,344.5,179.0,180,False
15184117542.fit.gz,2025-04-19 23:48:46.500,2025-04-19,132.24242424242425,994.4444444444445,16.574074074074073,8.333333333333334,180.0,179.0,99,False
15184117542.fit.gz,2025-04-19 23:51:46.500,2025-04-19,145.65555555555557,413.39491916859123,6.88991531947652,4.618937644341801,433.0,179.0,180,False
15184117542.fit.gz,2025-04-19 23:54:46.500,2025-04-19,145.57777777777778,360.88709677419354,6.014784946236559,-0.4032258064516129,496.0,179.0,180,False
15184117542.fit.gz,2025-04-19 23:57:46.500,2025-04-19,142.96666666666667,360.5236656596173,6.008727760993621,0.0,496.5,179.0,180,False
15184117542.fit.gz,2025-04-20 00:06:46.500,2025-04-20,147.44444444444446,346.8992248062016,5.781653746770027,-0.3875968992248062,516.0,179.0,180,False
15184117542.fit.gz,2025-04-20 00:09:46.500,2025-04-20,151.31666666666666,317.3758865248227,5.289598108747045,-0.3546099290780142,564.0,179.0,180,False
15184117542.fit.gz,2025-04-20 00:12:46.500,2025-04-20,160.2111111111111,324.86388384754986,5.414398064125831,0.5444646098003629,551.0,179.0,180,False
15184117542.fit.gz,2025-04-20 00:15:46.500,2025-04-20,163.41666666666666,294.6502057613169,4.910836762688615,0.823045267489712,607.5,179.0,180,False
15194170268.fit.gz,2025-04-20 22:57:24.500,2025-04-20,146.1,337.0998116760829,5.6183301946013815,-0.7532956685499058,531.0,179.0,180,False
15194170268.fit.gz,2025-04-20 23:00:24.500,2025-04-20,138.9624060150376,571.8849840255591,9.531416400425986,0.6389776357827476,313.0,179.0,133,False
15194170268.fit.gz,2025-04-20 23:03:24.500,2025-04-20,141.28333333333333,517.3410404624278,8.622350674373797,-0.5780346820809249,346.0,179.0,180,False
15194170268.fit.gz,2025-04-20 23:06:24.500,2025-04-20,123.07518796992481,704.7244094488188,11.745406824146981,1.1811023622047243,254.0,179.0,133,False
15194170268.fit.gz,2025-04-20 23:09:24.500,2025-04-20,151.13888888888889,389.9782135076253,6.499636891793755,2.6143790849673203,459.0,179.0,180,False
15194170268.fit.gz,2025-04-20 23:12:24.500,2025-04-20,163.35,400.4474272930649,6.674123788217748,5.592841163310962,447.0,179.0,180,False
15194170268.fit.gz,2025-04-20 23:15:24.500,2025-04-20,156.79444444444445,349.609375,5.826822916666667,-0.5859375,512.0,179.0,180,False
15194170268.fit.gz,2025-04-20 23:18:24.500,2025-04-20,150.96470588235294,369.8347107438016,6.163911845730027,0.2066115702479339,484.0,179.0,170,False
15194170268.fit.gz,2025-04-20 23:21:24.500,2025-04-20,151.86111111111111,355.5114200595829,5.925190334326382,0.5958291956305859,503.5,179.0,180,False
15194170268.fit.gz,2025-04-20 23:24:24.500,2025-04-20,155.40555555555557,347.5728155339806,5.792880258899676,-0.3883495145631068,515.0,179.0,180,False
15194170268.fit.gz,2025-04-20 23:27:24.500,2025-04-20,137.46341463414635,535.9281437125748,8.932135728542912,-0.5988023952095808,334.0,179.0,123,False
15194170268.fit.gz,2025-04-20 23:30:24.500,2025-04-20,146.23030303030302,400.4474272930649,6.674123788217748,-0.22371364653243847,447.0,179.0,165,False
15194170268.fit.gz,2025-04-20 23:33:24.500,2025-04-20,146.07222222222222,381.2566560170394,6.35427760028399,0.6389776357827476,469.5,179.0,180,False
15194170268.fit.gz,2025-04-20 23:36:24.500,2025-04-20,150.84444444444443,351.3248282630029,5.8554138043833825,-0.19627085377821393,509.5,179.0,180,False
15194170268.fit.gz,2025-04-20 23:39:24.500,2025-04-20,154.7,348.9278752436647,5.815464587394412,0.0,513.0,179.0,180,False
15194170268.fit.gz,2025-04-20 23:42:24.500,2025-04-20,156.10555555555555,339.6584440227704,5.6609740670461735,-0.5692599620493358,527.0,179.0,180,False
15194170268.fit.gz,2025-04-20 23:45:24.500,2025-04-20,157.82222222222222,329.95391705069125,5.499231950844854,-0.5529953917050692,542.5,179.0,180,False
15194170268.fit.gz,2025-04-20 23:48:24.500,2025-04-20,157.08333333333334,351.3248282630029,5.8554138043833825,-0.19627085377821393,509.5,179.0,180,False
15194170268.fit.gz,2025-04-20 23:51:24.500,2025-04-20,158.16666666666666,337.73584905660374,5.628930817610063,0.18867924528301888,530.0,179.0,180,False
15194170268.fit.gz,2025-04-20 23:54:24.500,2025-04-20,153.32777777777778,352.70935960591135,5.878489326765189,0.0,507.5,179.0,180,False
15194170268.fit.gz,2025-04-20 23:57:24.500,2025-04-20,151.05,344.8940269749518,5.748233782915864,-0.9633911368015414,519.0,179.0,180,False
15194170268.fit.gz,2025-04-21 00:00:24.500,2025-04-21,149.40555555555557,345.55984555984554,5.759330759330759,-0.5791505791505791,518.0,179.0,180,False
15194170268.fit.gz,2025-04-21 00:03:24.500,2025-04-21,151.80555555555554,361.2512613521695,6.020854355869491,0.0,495.5,179.0,180,False
15194170268.fit.gz,2025-04-21 00:06:24.500,2025-04-21,152.81666666666666,431.32530120481925,7.188755020080321,0.0,415.0,179.0,180,False
15194170268.fit.gz,2025-04-21 00:09:24.500,2025-04-21,134.13888888888889,771.551724137931,12.85919540229885,-3.8793103448275863,232.0,179.0,180,False
15194170268.fit.gz,2025-04-21 00:12:24.500,2025-04-21,149.88888888888889,370.60041407867493,6.1766735679779154,-1.0351966873706004,483.0,179.0,180,False
15194170268.fit.gz,2025-04-21 00:15:24.500,2025-04-21,149.3388888888889,555.9006211180124,9.265010351966874,2.7950310559006213,322.0,179.0,180,False
15205195220.fit.gz,2025-04-22 01:37:34.500,2025-04-22,169.8,276.8754833720031,4.614591389533385,0.30935808197989173,646.5,179.0,180,False
15205195220.fit.gz,2025-04-22 01:46:34.500,2025-04-22,162.73888888888888,300.84033613445376,5.014005602240896,-0.33613445378151263,595.0,179.0,180,False
15205195220.fit.gz,2025-04-22 01:49:34.500,2025-04-22,162.12925170068027,350.9803921568627,5.849673202614379,-0.39215686274509803,510.0,179.0,147,False
15205195220.fit.gz,2025-04-22 01:52:34.500,2025-04-22,161.1159420289855,360.5236656596173,6.008727760993621,-0.4028197381671702,496.5,179.0,138,False
15205195220.fit.gz,2025-04-22 02:04:34.500,2025-04-22,158.8421052631579,304.9403747870528,5.082339579784214,0.5110732538330494,587.0,179.0,171,False
15205195220.fit.gz,2025-04-22 02:07:34.500,2025-04-22,158.1602564102564,318.5053380782918,5.308422301304863,-0.35587188612099646,562.0,179.0,156,False
15216418293.fit.gz,2025-04-23 03:36:13.500,2025-04-23,156.0,260.93294460641397,4.348882410106899,-0.43731778425655976,686.0,179.0,180,False
15216418293.fit.gz,2025-04-23 03:39:13.500,2025-04-23,166.60555555555555,271.00681302043904,4.516780217007318,-0.1514004542013626,660.5,179.0,180,False
15216418293.fit.gz,2025-04-23 03:42:13.500,2025-04-23,156.57777777777778,369.07216494845363,6.151202749140894,1.0309278350515463,485.0,179.0,180,False
15216418293.fit.gz,2025-04-23 03:45:13.500,2025-04-23,148.5388888888889,353.75494071146244,5.895915678524374,0.1976284584980237,506.0,179.0,180,False
15216418293.fit.gz,2025-04-23 03:48:13.500,2025-04-23,145.11666666666667,367.5564681724846,6.125941136208076,-0.6160164271047228,487.0,179.0,180,False
15226554908.fit.gz,2025-04-24 00:10:13.500,2025-04-24,139.83916083916083,388.70792616720956,6.4784654361201595,0.6514657980456026,460.5,179.0,143,False
15226554908.fit.gz,2025-04-24 00:13:13.500,2025-04-24,146.5561797752809,312.1185701830863,5.2019761697181055,0.0,573.5,179.0,178,False
15226554908.fit.gz,2025-04-24 00:16:13.500,2025-04-24,159.27777777777777,300.08382229673094,5.001397038278849,0.16764459346186086,596.5,179.0,180,False
15226554908.fit.gz,2025-04-24 00:19:13.500,2025-04-24,141.83962264150944,542.4242424242425,9.040404040404042,0.6060606060606061,330.0,179.0,106,False
15226554908.fit.gz,2025-04-24 00:22:13.500,2025-04-24,156.27118644067798,314.5869947275923,5.243116578793205,-0.351493848857645,569.0,179.0,177,False
15226554908.fit.gz,2025-04-24 00:46:13.500,2025-04-24,147.32222222222222,335.83489681050656,5.597248280175109,0.18761726078799248,533.0,179.0,180,False
15226554908.fit.gz,2025-04-24 00:55:13.500,2025-04-24,147.08333333333334,343.5700575815739,5.726167626359565,0.0,521.0,179.0,180,False
15226554908.fit.gz,2025-04-24 00:58:13.500,2025-04-24,144.3,358.7174348697395,5.9786239144956586,0.20040080160320642,499.0,179.0,180,False
15226554908.fit.gz,2025-04-24 01:10:13.500,2025-04-24,136.0888888888889,286.62930344275424,4.777155057379237,0.0,624.5,179.0,180,False
15226554908.fit.gz,2025-04-24 01:13:13.500,2025-04-24,137.30555555555554,306.7694944301628,5.11282490716938,-0.856898029134533,583.5,179.0,180,False
15226554908.fit.gz,2025-04-24 01:16:13.500,2025-04-24,134.45736434108528,433.93939393939394,7.232323232323233,1.2121212121212122,412.5,179.0,130,False
15226554908.fit.gz,2025-04-24 01:19:13.500,2025-04-24,142.34444444444443,301.0933557611438,5.018222596019063,-0.33641715727502103,594.5,179.0,180,False
15226554908.fit.gz,2025-04-24 01:22:13.500,2025-04-24,144.37777777777777,296.1124896608768,4.9352081610146135,-0.49627791563275436,604.5,179.0,180,False
15226554908.fit.gz,2025-04-24 01:25:13.500,2025-04-24,142.5142857142857,305.4607508532423,5.091012514220705,0.17064846416382254,586.0,179.0,175,False
15226554908.fit.gz,2025-04-24 01:28:13.500,2025-04-24,144.33333333333334,302.1097046413502,5.035161744022504,0.0,592.5,179.0,180,False
15226554908.fit.gz,2025-04-24 01:31:13.500,2025-04-24,145.24444444444444,292.483660130719,4.874727668845316,-0.6535947712418301,612.0,179.0,180,False
15226554908.fit.gz,2025-04-24 01:34:13.500,2025-04-24,145.5222222222222,284.3526608419381,4.739211014032302,0.15885623510722796,629.5,179.0,180,False
15226554908.fit.gz,2025-04-24 01:37:13.500,2025-04-24,151.72727272727272,295.3795379537954,4.922992299229923,-0.16501650165016502,606.0,179.0,176,False
15236527186.fit.gz,2025-04-25 00:07:32.500,2025-04-25,146.65555555555557,339.33649289099526,5.655608214849921,-0.1895734597156398,527.5,179.0,180,False
15236527186.fit.gz,2025-04-25 00:10:32.500,2025-04-25,157.7277777777778,310.7638888888889,5.179398148148149,-0.6944444444444444,576.0,179.0,180,False
15236527186.fit.gz,2025-04-25 00:13:32.500,2025-04-25,160.94444444444446,311.30434782608694,5.188405797101449,0.17391304347826086,575.0,179.0,180,False
15236527186.fit.gz,2025-04-25 00:16:32.500,2025-04-25,148.60169491525423,598.6622073578595,9.977703455964326,0.33444816053511706,299.0,179.0,118,False
15236527186.fit.gz,2025-04-25 00:19:32.500,2025-04-25,161.9777777777778,337.0998116760829,5.6183301946013815,-0.3766478342749529,531.0,179.0,180,False
15236527186.fit.gz,2025-04-25 00:22:32.500,2025-04-25,163.81666666666666,303.64715860899065,5.06078597681651,-0.5089058524173028,589.5,179.0,180,False
15236527186.fit.gz,2025-04-25 00:25:32.500,2025-04-25,172.59444444444443,304.6808510638298,5.078014184397163,1.3617021276595744,587.5,179.0,180,False
15236527186.fit.gz,2025-04-25 00:28:32.500,2025-04-25,171.0222222222222,290.8204711616572,4.847007852694287,-0.974817221770918,615.5,179.0,180,False
15236527186.fit.gz,2025-04-25 00:31:32.500,2025-04-25,168.2,289.87854251012146,4.8313090418353575,-0.48582995951417,617.5,179.0,180,False
15236527186.fit.gz,2025-04-25 00:34:32.500,2025-04-25,160.95,329.95391705069125,5.499231950844854,0.7373271889400922,542.5,179.0,180,False
15236527186.fit.gz,2025-04-25 00:37:32.500,2025-04-25,159.56666666666666,338.3742911153119,5.639571518588531,0.945179584120983,529.0,179.0,180,False
15236527186.fit.gz,2025-04-25 00:40:32.500,2025-04-25,162.30555555555554,296.849087893864,4.947484798231067,-0.16583747927031509,603.0,179.0,180,False
15236527186.fit.gz,2025-04-25 00:43:32.500,2025-04-25,165.60555555555555,305.982905982906,5.0997150997151,-0.8547008547008547,585.0,179.0,180,False
15236527186.fit.gz,2025-04-25 00:46:32.500,2025-04-25,167.53333333333333,330.25830258302585,5.504305043050431,2.952029520295203,542.0,179.0,180,False
15236527186.fit.gz,2025-04-25 00:49:32.500,2025-04-25,172.3111111111111,336.4661654135339,5.6077694235588975,3.7593984962406015,532.0,179.0,180,False
15236527186.fit.gz,2025-04-25 00:52:32.500,2025-04-25,159.89444444444445,314.03508771929825,5.233918128654971,-0.3508771929824561,570.0,179.0,180,False
15236527186.fit.gz,2025-04-25 00:55:32.500,2025-04-25,161.5222222222222,295.8677685950413,4.9311294765840215,-0.49586776859504134,605.0,179.0,180,False
15236527186.fit.gz,2025-04-25 00:58:32.500,2025-04-25,156.90555555555557,321.36445242369837,5.356074207061639,-2.5134649910233393,557.0,179.0,180,False
15236527186.fit.gz,2025-04-25 01:01:32.500,2025-04-25,146.0388888888889,323.39656729900634,5.389942788316772,-3.071364046973803,553.5,179.0,180,False
15236527186.fit.gz,2025-04-25 01:04:32.500,2025-04-25,167.60555555555555,325.45454545454544,5.424242424242424,3.8181818181818183,550.0,179.0,180,False
15236527186.fit.gz,2025-04-25 01:07:32.500,2025-04-25,159.64935064935065,768.2403433476395,12.804005722460658,3.4334763948497855,233.0,179.0,77,False
15236527186.fit.gz,2025-04-25 01:10:32.500,2025-04-25,155.8111111111111,309.68858131487895,5.1614763552479825,0.8650519031141869,578.0,179.0,180,False
15236527186.fit.gz,2025-04-25 01:13:32.500,2025-04-25,162.69444444444446,304.16312659303316,5.069385443217219,0.16992353440951571,588.5,179.0,180,False
15236527186.fit.gz,2025-04-25 01:16:32.500,2025-04-25,159.92777777777778,302.36486486486484,5.039414414414414,-1.1824324324324325,592.0,179.0,180,False
15236527186.fit.gz,2025-04-25 01:19:32.500,2025-04-25,167.87222222222223,307.8245915735168,5.130409859558613,2.063628546861565,581.5,179.0,180,False
15236527186.fit.gz,2025-04-25 01:22:32.500,2025-04-25,167.11666666666667,286.62930344275424,4.777155057379237,-0.6405124099279423,624.5,179.0,180,False
15236527186.fit.gz,2025-04-25 01:25:32.500,2025-04-25,170.0611111111111,295.1360263808739,4.918933773014564,0.3297609233305853,606.5,179.0,180,False
15236527186.fit.gz,2025-04-25 01:28:32.500,2025-04-25,165.20555555555555,302.36486486486484,5.039414414414414,0.0,592.0,179.0,180,False
15236527186.fit.gz,2025-04-25 01:31:32.500,2025-04-25,161.43333333333334,309.68858131487895,5.1614763552479825,-0.5190311418685121,578.0,179.0,180,False
15236527186.fit.gz,2025-04-25 01:34:32.500,2025-04-25,159.34444444444443,308.62068965517244,5.14367816091954,0.5172413793103449,580.0,179.0,180,False
15236527186.fit.gz,2025-04-25 01:37:32.500,2025-04-25,156.23333333333332,310.2253032928943,5.170421721548238,-1.0398613518197575,577.0,179.0,180,False
15236527186.fit.gz,2025-04-25 01:40:32.500,2025-04-25,147.01111111111112,311.5752828546562,5.192921380910937,-4.351610095735422,574.5,179.0,180,False
15236527186.fit.gz,2025-04-25 01:43:32.500,2025-04-25,155.66666666666666,347.91059280855194,5.798509880142532,0.7774538386783285,514.5,179.0,180,False
15243818683.fit.gz,2025-04-25 19:13:08.500,2025-04-25,140.35555555555555,400.8958566629339,6.681597611048899,0.671892497200448,446.5,179.0,180,False
15243818683.fit.gz,2025-04-25 19:16:08.500,2025-04-25,145.39444444444445,386.1920172599784,6.43653362099964,0.21574973031283712,463.5,179.0,180,False
15243818683.fit.gz,2025-04-25 19:19:08.500,2025-04-25,144.33333333333334,395.14348785871965,6.5857247976453275,0.0,453.0,179.0,180,False
15243818683.fit.gz,2025-04-25 19:28:08.500,2025-04-25,146.31666666666666,371.75493250259603,6.195915541709934,1.0384215991692627,481.5,179.0,180,False
15243818683.fit.gz,2025-04-25 19:31:08.500,2025-04-25,142.57777777777778,385.36060279870827,6.422676713311804,-0.21528525296017223,464.5,179.0,180,False
15243818683.fit.gz,2025-04-25 19:34:08.500,2025-04-25,143.4,390.8296943231441,6.513828238719069,-0.4366812227074236,458.0,179.0,180,False
15243818683.fit.gz,2025-04-25 19:37:08.500,2025-04-25,148.38888888888889,370.98445595854923,6.18307426597582,0.0,482.5,179.0,180,False
15243818683.fit.gz,2025-04-25 19:40:08.500,2025-04-25,143.0611111111111,392.11391018619935,6.5352318364366555,0.21905805038335158,456.5,179.0,180,False
15243818683.fit.gz,2025-04-25 19:43:08.500,2025-04-25,140.3941605839416,501.40056022408965,8.356676003734828,0.2801120448179272,357.0,179.0,137,False
15243818683.fit.gz,2025-04-25 19:46:08.500,2025-04-25,146.92222222222222,370.60041407867493,6.1766735679779154,-0.2070393374741201,483.0,179.0,180,False
15243818683.fit.gz,2025-04-25 19:49:08.500,2025-04-25,144.41666666666666,400.8958566629339,6.681597611048899,0.4479283314669653,446.5,179.0,180,False
15243818683.fit.gz,2025-04-25 19:52:08.500,2025-04-25,142.69142857142856,411.96777905638663,6.866129650939778,0.23014959723820483,434.5,179.0,175,False
15243818683.fit.gz,2025-04-25 19:55:08.500,2025-04-25,148.00555555555556,388.70792616720956,6.4784654361201595,0.43431053203040176,460.5,179.0,180,False
15253436105.fit.gz,2025-04-26 16:39:35.500,2025-04-26,145.1,350.9803921568627,5.849673202614379,-3.9215686274509802,510.0,179.0,180,False
15253436105.fit.gz,2025-04-26 16:42:35.500,2025-04-26,134.11666666666667,358.0,5.966666666666667,-3.6,500.0,179.0,180,False
15253436105.fit.gz,2025-04-26 16:45:35.500,2025-04-26,150.76666666666668,352.3622047244094,5.8727034120734904,-0.5905511811023622,508.0,179.0,180,False
15253436105.fit.gz,2025-04-26 16:48:35.500,2025-04-26,149.01111111111112,351.3248282630029,5.8554138043833825,-1.1776251226692835,509.5,179.0,180,False
15253436105.fit.gz,2025-04-26 16:51:35.500,2025-04-26,151.76666666666668,364.93374108053007,6.082229018008834,0.8154943934760448,490.5,179.0,180,False
15253436105.fit.gz,2025-04-26 16:54:35.500,2025-04-26,160.68333333333334,354.806739345887,5.913445655764784,2.7750247770069376,504.5,179.0,180,False
15253436105.fit.gz,2025-04-26 16:57:35.500,2025-04-26,168.67777777777778,379.63944856839873,6.327324142806646,4.241781548250265,471.5,179.0,180,False
15253436105.fit.gz,2025-04-26 17:00:35.500,2025-04-26,164.21666666666667,376.4458464773922,6.27409744128987,1.8927444794952681,475.5,179.0,180,False
15253436105.fit.gz,2025-04-26 17:03:35.500,2025-04-26,149.0611111111111,362.3481781376518,6.039136302294197,0.20242914979757085,494.0,179.0,180,False
15253436105.fit.gz,2025-04-26 17:06:35.500,2025-04-26,153.84444444444443,349.9511241446726,5.832518735744543,-0.39100684261974583,511.5,179.0,180,False
15253436105.fit.gz,2025-04-26 17:09:35.500,2025-04-26,143.02777777777777,350.9803921568627,5.849673202614379,-4.901960784313726,510.0,179.0,180,False
15253436105.fit.gz,2025-04-26 17:12:35.500,2025-04-26,155.7277777777778,280.1251956181533,4.668753260302555,-2.6604068857589986,639.0,179.0,180,False
15253436105.fit.gz,2025-04-26 17:15:35.500,2025-04-26,161.77777777777777,317.3758865248227,5.289598108747045,-0.7092198581560284,564.0,179.0,180,False
15253436105.fit.gz,2025-04-26 17:18:35.500,2025-04-26,167.14444444444445,342.25621414913957,5.704270235818993,1.9120458891013383,523.0,179.0,180,False
15253436105.fit.gz,2025-04-26 17:21:35.500,2025-04-26,166.91666666666666,328.4403669724771,5.474006116207951,-0.3669724770642202,545.0,179.0,180,False
